"asc_cart","b_cost","asc_carnt","asc_bus","b_fare1","b_fare3","b_time10","b_time15","b_fr1tim10","b_fr1tim15","b_fr3tim10","b_fr3tim15","asc_tr","asc_bw","logLike"
-0.1,-0.2,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01,-0.04,-3300.44264857693
-0.0697745238567257,-0.184618133615379,0.417035584385267,-0.0827839455224022,0.0166323009664582,0.00161173925431651,-0.0757972428190263,-0.0276432563712129,0.0225454733143294,0.0389632507265949,0.138767041738337,0.1424016237009,0.0288566476993744,0.0199789648546938,-3243.91482331688
-0.0293539907109366,-0.178674014340483,0.435839059493407,-0.437421199681573,0.158678666444663,-0.069070663205752,-0.362634165431792,-0.178915328073934,0.27557294184784,0.225625180562707,0.749716130414822,0.664492115527942,0.0198911566938455,0.104872983112372,-3212.73017237284
-0.053922384031944,-0.1964972305722,0.436503492290049,-0.667743212474242,0.345660010154496,-0.299187762025913,-0.628724804420085,-0.365234595030121,0.62607213739299,0.470922253107356,1.59281244265003,1.40801695066322,-0.0146888596874555,0.103822288430131,-3201.97637789067
-0.0879241673821785,-0.206636732383998,0.420447182584545,-0.617627487936236,0.218846952843642,-0.708874532632279,-1.02055501957011,-0.70523359184517,1.0356931734038,0.82822453098198,2.34960104775195,2.09451481884607,-0.0374366915983653,0.0922687667710998,-3199.58529550749
-0.0874497306686331,-0.206898029158629,0.420250999337313,-0.58755791821741,0.183944388256009,-0.78523464921508,-1.12588967316405,-0.776334398841441,1.14839576885736,0.905083320817079,2.5033938365089,2.21298331606355,-0.0402042305854285,0.0911147592606277,-3199.52138869248
-0.0871576539168852,-0.206699927916217,0.420266020559268,-0.585469097137664,0.182257285919899,-0.788928148357297,-1.12898270551234,-0.77823122113124,1.15114016827458,0.906913232362909,2.50858138985578,2.21739166532753,-0.0399051196199875,0.0909199755195018,-3199.52123103062
-0.0870795473232856,-0.206679910237184,0.420275964874583,-0.585297806345837,0.182175560425682,-0.788964637478841,-1.12907736921202,-0.778186088092224,1.15125763885607,0.906815618913698,2.50856489458185,2.21732416941888,-0.0398883278298852,0.0909264816550044,-3199.52122953438
-0.0870731178390423,-0.206676425897843,0.420277877656769,-0.585268325277286,0.182157438612173,-0.788982621771515,-1.12908774682203,-0.778190675353669,1.15126173951611,0.90682282141873,2.50857589709981,2.21733197818865,-0.0398841655654045,0.0909254891784269,-3199.52122951085
